Ticker,Date,forward_return,range,adj_close,adj_vol
AAPL,2007-01-03,0.022195704057275334,0.05423571676898251,10.769467975117,309579900.0
AAPL,2007-01-04,-0.0071211767452863395,0.025342058298568854,11.008503899147,211815100.0
AAPL,2007-01-05,0.004938271604916666,0.02098635886673701,10.93011039718,208685400.0
AAPL,2007-01-08,0.08307008307008812,0.014541647277876142,10.984086250992998,199276700.0
AAPL,2007-01-09,0.0478556767851388,0.09057258530943696,11.896535208311999,837324600.0
AAPL,2007-01-10,-0.012371134020645269,0.04591029023747441,12.465851952104002,738220000.0
AAPL,2007-01-11,-0.012317327766126596,0.017510944340218534,12.311635226923,360063200.0
AAPL,2007-01-12,0.02621010357215159,0.019346653980376095,12.159988780495999,328172600.0
AAPL,2007-01-16,-0.022142121524226455,0.018812709030100665,12.478703345869,311019100.0
AAPL,2007-01-17,-0.061927330173754846,0.02849528495280654,12.202398379919998,411565000.0
AAPL,2007-01-18,-0.0063994610980288025,0.033224755700351695,11.446736426535,591151400.0
AAPL,2007-01-19,-0.01932203389826581,0.017262777840429136,11.373483482074,341118400.0
AAPL,2007-01-22,-0.01255905058185458,0.03937626205972791,11.153724648692,363506500.0
AAPL,2007-01-23,0.01166861143518827,0.023329056339661453,11.013644456653,301856100.0
AAPL,2007-01-24,-0.005190311418707516,0.012344254730033168,11.142158394303,231953400.0
AAPL,2007-01-25,-0.010086956521741186,0.02835462800336231,11.084327122360001,226493400.0
AAPL,2007-01-26,0.006558913094464547,0.027320208919216202,10.972519996604,246718500.0
AAPL,2007-01-29,-0.004538049802213062,0.012977983777554328,11.044487801689,225416100.0
AAPL,2007-01-30,0.0021040327293886385,0.014346870299691932,10.994367366005001,144492600.0
AAPL,2007-01-31,-0.011547882888132688,0.019443789771441865,11.017499874781999,214017300.0
AAPL,2007-02-01,0.0001180080245910542,0.0177432448103598,10.890271076508,166085500.0
AAPL,2007-02-02,-0.009557522123898154,0.018426058012329324,10.891556215885,155382500.0
AAPL,2007-02-05,0.002501786990650512,0.015302491103182634,10.787459926388,144713100.0
AAPL,2007-02-06,0.02376708259060223,0.019064535227909903,10.814447853294,216098400.0
AAPL,2007-02-07,0.0003482298317325494,0.0334990530302961,11.071475728594999,266706300.0
AAPL,2007-02-08,-0.033766535158958555,0.012876038862261673,11.075331146724999,169757700.0
AAPL,2007-02-09,0.019334694367682204,0.03481602235676146,10.701355588162,215135200.0
AAPL,2007-02-12,-0.002120640904797799,0.01835840341107709,10.908263027779,181017900.0
AAPL,2007-02-13,0.007083825265612909,0.011625176139028203,10.885130519001999,145246500.0
AAPL,2007-02-14,-0.00105509964824968,0.01264327070786965,10.962238881591999,126995400.0
AAPL,2007-02-15,-0.004459570472930108,0.009831460674206174,10.950672627204002,90915300.0
AAPL,2007-02-16,0.012613462218545646,0.008797653958951754,10.901837330897,99967000.0
AAPL,2007-02-20,0.038416763678710275,0.023626698168919533,11.039347244182999,154425600.0
AAPL,2007-02-21,0.0034753363228112732,0.04105605954868978,11.46344323843,288828400.0
AAPL,2007-02-22,-0.004915651882450023,0.02511013215856831,11.503282559101,209556200.0
AAPL,2007-02-23,-0.004715392387989015,0.016711529833977265,11.446736426535,129473400.0
AAPL,2007-02-26,-0.05324309080657452,0.026602849510255076,11.392760572722,153962200.0
AAPL,2007-02-27,0.008101989753423577,0.04252607184236152,10.786174787011001,286453300.0
AAPL,2007-02-28,0.0289563881337096,0.03132530120487172,10.873564264614,229868800.0
AAPL,2007-03-01,-0.018952446588522798,0.0542663334523827,11.188423411856999,353882200.0
AAPL,2007-03-02,0.010653319283434382,0.026852598824496234,10.976375414734001,215000100.0
AAPL,2007-03-05,0.021664760964799967,0.0336476889044039,11.093310246602002,209724900.0
AAPL,2007-03-06,-0.005329402426599961,0.010364464692482181,11.333644161403,180796700.0
AAPL,2007-03-07,0.0031919744641903947,0.017262918796152875,11.273242610707,156571100.0
AAPL,2007-03-08,-0.0003409090909517465,0.014222824246467007,11.309226513249,127752800.0
AAPL,2007-03-09,0.021598272138224628,0.016328828828802225,11.305371095119,112959000.0
AAPL,2007-03-12,-0.016356960053383607,0.022709208584159972,11.549547576655,182352100.0
AAPL,2007-03-13,0.018099547511322145,0.024605748797654495,11.360632088309,216972700.0
AAPL,2007-03-14,-0.004777777777800307,0.0234762979683842,11.56625438855,199146500.0
AAPL,2007-03-15,0.0002232890476712157,0.011671854157396027,11.51099339536,139874700.0
AAPL,2007-03-16,0.017189418461895034,0.007482856440852062,11.513563674113,142926000.0
AAPL,2007-03-19,0.0038406671787816204,0.021719858156020885,11.711475138095,178240300.0
AAPL,2007-03-20,0.02612592916485923,0.008538587848895739,11.756455016273,122229100.0
AAPL,2007-03-21,0.000958772770807581,0.025546255027735828,12.063603327258,171724000.0
AAPL,2007-03-22,-0.0046828437632833175,0.014509762082514468,12.075169581646,140373100.0
AAPL,2007-03-23,0.024914456800701368,0.008248527048747522,12.01862344908,112721000.0
AAPL,2007-03-26,-0.004068857590007191,0.02766251728903573,12.318060923806,216246800.0
AAPL,2007-03-27,-0.02325581395346954,0.019120259116037226,12.267940488122,233013200.0
AAPL,2007-03-28,0.005469755469773574,0.02371416526140268,11.982639546538,235584300.0
AAPL,2007-03-29,-0.008960000000044155,0.020809003078875402,12.04818165474,181430900.0
AAPL,2007-03-30,0.007964697018669753,0.020470937632619705,11.940229947112998,150139500.0
AAPL,2007-04-02,0.009076348104646748,0.01306564690884425,12.035330260975002,125498100.0
AAPL,2007-04-03,-0.002433862433892875,0.015615041427635128,12.144567107978,145983600.0
AAPL,2007-04-04,0.004349209716793201,0.010638297872335058,12.115008902318001,119196000.0
AAPL,2007-04-05,-0.01087874947189893,0.012324691882732629,12.167699616755,88879000.0
AAPL,2007-04-09,0.006406833956191793,0.02373700241569244,12.035330260975002,103335400.0
AAPL,2007-04-10,-0.017612732095496852,0.009053058610040764,12.112438623565,88116700.0
AAPL,2007-04-11,-0.004320120963368312,0.017252396166142693,11.899105487065,137254600.0
AAPL,2007-04-12,-0.021151968760203976,0.017275097783624856,11.847699912005,164168900.0
AAPL,2007-04-13,0.01318705673757492,0.014743674367498275,11.597097733585999,179985400.0
AAPL,2007-04-16,-0.01181231543252037,0.013801479518587534,11.750029319389999,152258400.0
AAPL,2007-04-17,0.000553403431055699,0.02826086956517994,11.611234266728001,187980100.0
AAPL,2007-04-18,-0.0014380530972959438,0.013864241348696786,11.61765996361,116011000.0
AAPL,2007-04-19,0.007754514235038812,0.015744539305927466,11.600953151716,106478400.0
AAPL,2007-04-20,0.02792129273383326,0.006931531868556098,11.690912908071,130694900.0
AAPL,2007-04-23,-0.002887391722756427,0.025986788229486427,12.017338309703,195072500.0
AAPL,2007-04-24,0.022608322608291376,0.05417198808000782,11.982639546538,263813200.0
AAPL,2007-04-25,0.036623736208437174,0.016979730446788126,12.253546927105,296786000.0
AAPL,2007-04-26,0.010926750303552168,0.041346721795604925,12.702317597381,434444500.0
AAPL,2007-04-27,-0.0012009607686874757,0.02301894479525311,12.841112650044,174850900.0
AAPL,2007-04-30,-0.0033066132263998016,0.013288040763294534,12.825690977525001,154127400.0
AAPL,2007-05-01,0.009249019804926206,0.01807410382568488,12.783281378101,133130900.0
AAPL,2007-05-02,9.961151512949407e-05,0.010737581535366268,12.901514200739,126286300.0
AAPL,2007-05-03,0.004083665338666442,0.014295641814768284,12.902799340116001,144019400.0
AAPL,2007-05-04,0.030850114075965607,0.010912698412651156,12.955490054553001,95496800.0
AAPL,2007-05-07,0.010969976905264245,0.03304313415110193,13.355168400646,215389300.0
AAPL,2007-05-08,0.01732343422805993,0.016719822170718015,13.501674289567001,195999300.0
AAPL,2007-05-09,0.004303892215623106,0.01973119816981145,13.735569656091002,179439400.0
AAPL,2007-05-10,0.013042668157200676,0.027384413392057595,13.794686067411,299314400.0
AAPL,2007-05-11,0.005701673717170674,0.021811769073709734,13.974605580121,163424100.0
AAPL,2007-05-14,-0.016825164593999742,0.0159642401021375,14.054284221465002,162986600.0
AAPL,2007-05-15,-0.0016741071428498788,0.033950898968691905,13.817818576188,238628600.0
AAPL,2007-05-16,0.0195640022358734,0.04984796830372953,13.794686067411,281691900.0
AAPL,2007-05-17,0.005299707602316017,0.025384974335080062,14.064565336477001,183822800.0
AAPL,2007-05-18,0.01781494273767792,0.007892588224622282,14.139103420314,155336300.0
AAPL,2007-05-21,0.013931059117708866,0.021756867011126738,14.390990738109,159973100.0
AAPL,2007-05-22,-0.005724854676775415,0.015468041603700414,14.591472480843999,143102400.0
AAPL,2007-05-23,-0.01948799716536731,0.02113664269427559,14.507938421371,227843700.0
AAPL,2007-05-24,0.02647032252235082,0.036255651094777235,14.225207758539998,221840500.0
AAPL,2007-05-25,0.0064249251892338766,0.02035714285712456,14.601753595856,158239900.0
AAPL,2007-05-29,0.03865325754266924,0.018960244648338183,14.695568770341001,161423500.0
AAPL,2007-05-30,0.02038393533714067,0.04680664916882006,15.263600374756999,369611200.0
AAPL,2007-05-31,-0.023029762936147447,0.02189556092277509,15.574732617808001,324266600.0
AAPL,2007-06-01,0.024746621621612785,0.023947151114806598,15.216050217826,221315500.0
AAPL,2007-06-04,0.011044259457693606,0.03228525668039461,15.592596055142,221668300.0
AAPL,2007-06-05,0.007907393820817399,0.018038052878693662,15.764804731594,230196400.0
AAPL,2007-06-06,0.0034697508896741613,0.017170891251011476,15.889463251115,278060300.0
AAPL,2007-06-07,0.003393273098041494,0.03536282902629357,15.944595730367,478769900.0
AAPL,2007-06-08,-0.03454092698212419,0.028134313530699694,15.998700098118,310420600.0
AAPL,2007-06-11,0.0015808303519682099,0.052460317460368645,15.446090166220003,468564600.0
AAPL,2007-06-12,-0.023924239906987,0.028487641390874154,15.470507814374,356641600.0
AAPL,2007-06-13,0.01063829787232784,0.04779199339663329,15.10038767394,430338300.0
AAPL,2007-06-14,0.01473684210529802,0.025853242320807157,15.261030096003001,243316500.0
AAPL,2007-06-15,0.03809128630705061,0.006715304261319812,15.485929486892,202804700.0
AAPL,2007-06-18,-0.0114317691262108,0.021414665801460606,16.075808460708,227651200.0
AAPL,2007-06-19,-0.017062914442847466,0.01684176758359688,15.892033529868,235756500.0
AAPL,2007-06-20,0.019333607568914335,0.025510615968306994,15.620869121424999,224378000.0
AAPL,2007-06-21,-0.00726392251819119,0.02933442892361472,15.922876874904,216761300.0
AAPL,2007-06-22,-0.0053658536585132754,0.016713766653231817,15.807214331017999,157969000.0
AAPL,2007-06-25,-0.02198790256661809,0.032450277800160306,15.722395132169002,241350900.0
AAPL,2007-06-26,0.018721270371902188,0.042587514115183696,15.376692639888999,336251300.0
AAPL,2007-06-27,-0.01091147756172084,0.023049498383247283,15.664563860226,243674200.0
AAPL,2007-06-28,0.012276045122771917,0.020349787512266175,15.493640323151,209535900.0
AAPL,2007-06-29,-0.006391347099347855,0.0238583258178169,15.683840950874,284460400.0
AAPL,2007-07-02,0.04873824839190011,0.023048327137542866,15.583600079505999,248715600.0
AAPL,2007-07-03,0.0438782731776306,0.04836065573768657,16.343117451020998,290620400.0
AAPL,2007-07-05,-0.003389830508430669,0.03322981366457262,17.060225223111,363262900.0
AAPL,2007-07-06,-0.014889644746797326,0.022083677608374642,17.002393951169,218673700.0
AAPL,2007-07-09,0.015498338449806859,0.02810092158935933,16.749234345391,248955000.0
AAPL,2007-07-10,0.0003022289384198018,0.044149596523917596,17.008819648051,313751900.0
AAPL,2007-07-11,0.012689024850809583,0.018096463996375534,17.013960205557,205443000.0
AAPL,2007-07-12,0.027299938315771266,0.013821441912616094,17.229850769416,176152200.0
AAPL,2007-07-13,0.0026864154505357174,0.02466118640300091,17.700224632611,226901500.0
AAPL,2007-07-16,0.005864590876166087,0.01792036996896366,17.747774789542,234028200.0
AAPL,2007-07-17,-0.005686419758409111,0.015184381778788471,17.851858227645,177489900.0
AAPL,2007-07-18,0.01361135244714462,0.017367392720149432,17.750345068295,189214200.0
AAPL,2007-07-19,0.02678571428568155,0.008267997148986102,17.991951271078,183222900.0
AAPL,2007-07-20,-0.0003478260869280714,0.029509354041634597,18.473878537267,291943400.0
AAPL,2007-07-23,-0.06130897703548144,0.029935105714890203,18.467452840385,259122500.0
